is_female,test_id
[ 0.62683183  0.37316817],4445
[ 0.01955956  0.98044044],4446
[ 0.4061811  0.5938189],4447
[ 0.03039551  0.96960449],4448
[ 0.95135784  0.04864216],4449
[ 0.95012152  0.04987849],4450
[ 0.00486887  0.99513113],4451
[ 0.01069218  0.98930782],4452
[ 0.94585443  0.05414554],4453
[ 0.783912    0.21608798],4454
[ 0.01994985  0.98005015],4455
[ 0.79615051  0.20384948],4456
[ 0.96004128  0.03995869],4457
[ 0.4201405  0.5798595],4458
[ 0.81947315  0.18052682],4459
[ 0.98333389  0.01666612],4460
[ 0.01301098  0.98698902],4461
[ 0.01228118  0.98771882],4462
[ 0.06335884  0.93664116],4463
[ 0.95028836  0.04971164],4464
[ 0.37308699  0.62691301],4465
[ 0.00911748  0.99088252],4466
[ 0.00721127  0.99278873],4467
[ 0.86543888  0.13456112],4468
[ 0.00502175  0.99497825],4469
[ 0.01521355  0.98478645],4470
[ 0.97725838  0.02274159],4471
[ 0.00833303  0.99166697],4472
[ 0.9697817  0.0302183],4473
[ 0.10268104  0.89731896],4474
[ 0.98021019  0.0197898 ],4475
[ 0.89349288  0.10650713],4476
[ 0.00547445  0.99452555],4477
[ 0.95584059  0.04415939],4478
[ 0.01861465  0.98138535],4479
[ 0.01179397  0.98820603],4480
[ 0.01892585  0.98107415],4481
[ 0.01729333  0.98270667],4482
[ 0.99280524  0.00719474],4483
[ 0.94244891  0.05755108],4484
[ 0.11930031  0.88069969],4485
[ 0.00696647  0.99303353],4486
[ 0.01235491  0.98764509],4487
[ 0.96422863  0.03577136],4488
[ 0.0075646  0.9924354],4489
[ 0.18261498  0.81738502],4490
[ 0.01119459  0.98880541],4491
[ 0.00789005  0.99210995],4492
[ 0.04189903  0.95810097],4493
[ 0.01851124  0.98148876],4494
[ 0.81786942  0.18213059],4495
[ 0.98588181  0.01411819],4496
[ 0.9005295   0.09947052],4497
[ 0.00813335  0.99186665],4498
[ 0.98637617  0.01362382],4499
[ 0.02761114  0.97238886],4500
[ 0.03410798  0.96589202],4501
[ 0.04687059  0.95312941],4502
[ 0.01795465  0.98204535],4503
[ 0.07508075  0.92491925],4504
[ 0.83719063  0.1628094 ],4505
[ 0.02495235  0.97504765],4506
[ 0.84430319  0.15569679],4507
[ 0.97705144  0.02294855],4508
[ 0.44888318  0.55111682],4509
[ 0.92838567  0.07161434],4510
[ 0.76497442  0.23502557],4511
[ 0.01634717  0.98365283],4512
[ 0.95683974  0.04316025],4513
[ 0.82737666  0.17262334],4514
[ 0.03115362  0.96884638],4515
[ 0.96161288  0.03838714],4516
[ 0.05785549  0.94214451],4517
[ 0.97765583  0.02234419],4518
[ 0.01709932  0.98290068],4519
[ 0.03088671  0.96911329],4520
[ 0.19769627  0.80230373],4521
[ 0.00674474  0.99325526],4522
[ 0.14687532  0.85312468],4523
[ 0.02170688  0.97829312],4524
[ 0.46141577  0.53858423],4525
[ 0.031905  0.968095],4526
[ 0.07549715  0.92450285],4527
[ 0.82126904  0.17873095],4528
[ 0.22791129  0.77208871],4529
[ 0.05373722  0.94626278],4530
[ 0.95313257  0.04686746],4531
[ 0.43405187  0.56594813],4532
[ 0.95135462  0.04864539],4533
[ 0.01301706  0.98698294],4534
[ 0.02716142  0.97283858],4535
[ 0.01338691  0.98661309],4536
[ 0.98454481  0.01545522],4537
[ 0.05306739  0.94693261],4538
[ 0.94548011  0.05451989],4539
[ 0.89620125  0.10379878],4540
[ 0.01205784  0.98794216],4541
[ 0.01566511  0.98433489],4542
[ 0.89228606  0.10771392],4543
[ 0.00483191  0.99516809],4544
[ 0.91021413  0.08978587],4545
[ 0.69989657  0.3001034 ],4546
[ 0.81563121  0.18436877],4547
[ 0.02176201  0.97823799],4548
[ 0.06400865  0.93599135],4549
[ 0.49541652  0.50458348],4550
[ 0.06030095  0.93969905],4551
[ 0.00944078  0.99055922],4552
[ 0.00937122  0.99062878],4553
[ 0.9104107   0.08958929],4554
[ 0.94047332  0.05952669],4555
[ 0.95578873  0.04421129],4556
[ 0.91644025  0.08355976],4557
[ 0.98639607  0.01360395],4558
[ 0.9634797  0.0365203],4559
[ 0.01738566  0.98261434],4560
[ 0.19888318  0.80111682],4561
[ 0.00970954  0.99029046],4562
[ 0.97195584  0.02804416],4563
[ 0.90508711  0.09491291],4564
[ 0.92047524  0.07952477],4565
[ 0.99421841  0.00578161],4566
[ 0.99224728  0.00775273],4567
[ 0.00914794  0.99085206],4568
[ 0.01582336  0.98417664],4569
[ 0.07711309  0.92288691],4570
[ 0.83353162  0.16646835],4571
[ 0.02038842  0.97961158],4572
[ 0.94138569  0.05861431],4573
[ 0.59485817  0.40514186],4574
[ 0.00758737  0.99241263],4575
[ 0.93056232  0.06943768],4576
[ 0.90057337  0.09942666],4577
[ 0.83248484  0.16751516],4578
[ 0.02199638  0.97800362],4579
[ 0.51379073  0.4862093 ],4580
[ 0.91731536  0.08268464],4581
[ 0.98568827  0.01431174],4582
[ 0.47904658  0.52095342],4583
[ 0.01301098  0.98698902],4584
[ 0.98527092  0.01472906],4585
[ 0.0105294  0.9894706],4586
[ 0.98940659  0.01059339],4587
[ 0.01362181  0.98637819],4588
[ 0.90980238  0.09019764],4589
[ 0.9363358   0.06366417],4590
[ 0.31354755  0.68645245],4591
[ 0.919909    0.08009103],4592
[ 0.04053611  0.95946389],4593
[ 0.16722172  0.83277828],4594
[ 0.81257892  0.18742105],4595
[ 0.96831107  0.03168895],4596
[ 0.01629746  0.98370254],4597
[ 0.36791724  0.63208276],4598
[ 0.01196241  0.98803759],4599
[ 0.06114304  0.93885696],4600
[ 0.01309204  0.98690796],4601
[ 0.00824744  0.99175256],4602
[ 0.91911954  0.08088047],4603
[ 0.03175038  0.96824962],4604
[ 0.87141794  0.12858205],4605
[ 0.00990498  0.99009502],4606
[ 0.02605462  0.97394538],4607
[ 0.01663834  0.98336166],4608
[ 0.00936699  0.99063301],4609
[ 0.90848607  0.09151393],4610
[ 0.33604813  0.66395187],4611
[ 0.95614886  0.04385111],4612
[ 0.00999272  0.99000728],4613
[ 0.01718199  0.98281801],4614
[ 0.97149867  0.02850132],4615
[ 0.9656558   0.03434417],4616
[ 0.0932942  0.9067058],4617
[ 0.56862044  0.43137953],4618
[ 0.75767434  0.24232569],4619
[ 0.34715927  0.65284073],4620
[ 0.010167  0.989833],4621
[ 0.0196768  0.9803232],4622
[ 0.98146433  0.01853566],4623
[ 0.52659583  0.47340417],4624
[ 0.01793909  0.98206091],4625
[ 0.02788103  0.97211897],4626
[ 0.97883809  0.0211619 ],4627
[ 0.03527713  0.96472287],4628
[ 0.00785452  0.99214548],4629
[ 0.00908417  0.99091583],4630
[ 0.9758504   0.02414962],4631
[ 0.06020522  0.93979478],4632
[ 0.95364606  0.04635391],4633
[ 0.96078259  0.03921739],4634
[ 0.04307187  0.95692813],4635
[ 0.19315916  0.80684084],4636
[ 0.98238957  0.01761043],4637
[ 0.00414693  0.99585307],4638
[ 0.56463534  0.43536466],4639
[ 0.43547869  0.56452131],4640
[ 0.85585439  0.14414562],4641
[ 0.18042135  0.81957865],4642
[ 0.29049611  0.70950389],4643
[ 0.53123039  0.46876961],4644
[ 0.01436287  0.98563713],4645
[ 0.9888255   0.01117451],4646
[ 0.01363677  0.98636323],4647
[ 0.00541645  0.99458355],4648
[ 0.01617992  0.98382008],4649
[ 0.97574937  0.02425062],4650
[ 0.98473275  0.01526727],4651
[ 0.01021242  0.98978758],4652
[ 0.14070094  0.85929906],4653
[ 0.76174903  0.238251  ],4654
[ 0.97818732  0.02181266],4655
[ 0.93820322  0.06179681],4656
[ 0.01177132  0.98822868],4657
[ 0.72825944  0.27174053],4658
[ 0.09687346  0.90312654],4659
[ 0.90155649  0.09844354],4660
[ 0.98764324  0.01235676],4661
[ 0.97983837  0.02016165],4662
[ 0.02816451  0.97183549],4663
[ 0.7154901   0.28450987],4664
[ 0.46391487  0.53608513],4665
[ 0.40823585  0.59176415],4666
[ 0.03434783  0.96565217],4667
[ 0.00744551  0.99255449],4668
[ 0.87684101  0.12315898],4669
[ 0.92450678  0.0754932 ],4670
[ 0.16429001  0.83570999],4671
[ 0.53491032  0.46508971],4672
[ 0.98565549  0.01434453],4673
[ 0.01412064  0.98587936],4674
[ 0.97346181  0.02653817],4675
[ 0.01292968  0.98707032],4676
[ 0.4174065  0.5825935],4677
[ 0.02243596  0.97756404],4678
[ 0.37790591  0.62209409],4679
[ 0.00532931  0.99467069],4680
[ 0.91899258  0.08100741],4681
[ 0.96512496  0.03487503],4682
[ 0.00849879  0.99150121],4683
[ 0.84631544  0.15368457],4684
[ 0.01099569  0.98900431],4685
[ 0.35578436  0.64421564],4686
[ 0.05548966  0.94451034],4687
[ 0.99044204  0.00955799],4688
[ 0.89190489  0.10809512],4689
[ 0.00647378  0.99352622],4690
[ 0.47708654  0.52291346],4691
[ 0.98483616  0.01516383],4692
[ 0.02418059  0.97581941],4693
[ 0.03745562  0.96254438],4694
[ 0.01230675  0.98769325],4695
[ 0.01004094  0.98995906],4696
[ 0.56335843  0.4366416 ],4697
[ 0.91090763  0.08909235],4698
[ 0.86233002  0.13766998],4699
[ 0.00860995  0.99139005],4700
[ 0.9725315   0.02746853],4701
[ 0.00450599  0.99549401],4702
[ 0.10896784  0.89103216],4703
[ 0.98315603  0.01684397],4704
[ 0.95866144  0.04133855],4705
[ 0.082973  0.917027],4706
[ 0.60109645  0.39890355],4707
[ 0.98719984  0.01280014],4708
[ 0.91279697  0.08720303],4709
[ 0.01628143  0.98371857],4710
[ 0.03569543  0.96430457],4711
[ 0.02498156  0.97501844],4712
[ 0.0049696  0.9950304],4713
[ 0.98875374  0.01124626],4714
[ 0.96016502  0.039835  ],4715
[ 0.33800703  0.66199297],4716
[ 0.93226349  0.06773651],4717
[ 0.01170748  0.98829252],4718
[ 0.98640639  0.01359363],4719
[ 0.08164775  0.91835225],4720
[ 0.94095683  0.05904317],4721
[ 0.01155436  0.98844564],4722
[ 0.70558673  0.29441327],4723
[ 0.01749307  0.98250693],4724
[ 0.49432123  0.50567877],4725
[ 0.52296495  0.47703505],4726
[ 0.92824948  0.07175053],4727
[ 0.41577375  0.58422625],4728
[ 0.00595564  0.99404436],4729
[ 0.77703631  0.22296366],4730
[ 0.13126957  0.86873043],4731
[ 0.72720283  0.27279717],4732
[ 0.0075416  0.9924584],4733
[ 0.9001267   0.09987332],4734
[ 0.95406777  0.04593225],4735
[ 0.98850924  0.01149073],4736
[ 0.83994591  0.16005409],4737
[ 0.03051674  0.96948326],4738
[ 0.96368808  0.03631192],4739
[ 0.60648155  0.39351848],4740
[ 0.08288211  0.91711789],4741
[ 0.01008511  0.98991489],4742
[ 0.03149903  0.96850097],4743
[ 0.93452507  0.06547491],4744
[ 0.00853431  0.99146569],4745
[ 0.01759338  0.98240662],4746
[ 0.90803546  0.09196455],4747
[ 0.48748207  0.51251793],4748
[ 0.95244306  0.04755696],4749
[ 0.00909901  0.99090099],4750
[ 0.00569564  0.99430436],4751
[ 0.01126266  0.98873734],4752
[ 0.02296448  0.97703552],4753
[ 0.13597435  0.86402565],4754
[ 0.87233919  0.1276608 ],4755
[ 0.95426613  0.04573387],4756
[ 0.00469613  0.99530387],4757
[ 0.01434475  0.98565525],4758
[ 0.07171965  0.92828035],4759
[ 0.00752527  0.99247473],4760
[ 0.91407979  0.08592019],4761
[ 0.05812395  0.94187605],4762
[ 0.97600096  0.02399905],4763
[ 0.90571553  0.0942845 ],4764
[ 0.96233052  0.03766948],4765
[ 0.96608359  0.03391644],4766
[ 0.96963489  0.03036509],4767
[ 0.93705183  0.06294819],4768
[ 0.46724546  0.53275454],4769
[ 0.98691499  0.01308499],4770
[ 0.01143938  0.98856062],4771
[ 0.7443319  0.2556681],4772
[ 0.01599848  0.98400152],4773
[ 0.75845879  0.24154121],4774
[ 0.93643749  0.06356248],4775
[ 0.01041842  0.98958158],4776
[ 0.19471115  0.80528885],4777
[ 0.97581816  0.02418181],4778
[ 0.70454288  0.29545715],4779
[ 0.02537352  0.97462648],4780
[ 0.01138592  0.98861408],4781
[ 0.98008996  0.01991002],4782
[ 0.0270198  0.9729802],4783
[ 0.20686859  0.79313141],4784
[ 0.00727803  0.99272197],4785
[ 0.04657799  0.95342201],4786
[ 0.6819281  0.3180719],4787
[ 0.86493587  0.1350641 ],4788
[ 0.00702053  0.99297947],4789
[ 0.97325242  0.02674761],4790
[ 0.01089132  0.98910868],4791
[ 0.03240061  0.96759939],4792
[ 0.42543876  0.57456124],4793
[ 0.93039298  0.069607  ],4794
[ 0.91117924  0.08882073],4795
[ 0.95850694  0.04149308],4796
[ 0.23854077  0.76145923],4797
[ 0.01565218  0.98434782],4798
[ 0.00751245  0.99248755],4799
[ 0.97471964  0.02528037],4800
[ 0.00819588  0.99180412],4801
[ 0.98830539  0.01169464],4802
[ 0.49219418  0.50780582],4803
[ 0.00830781  0.99169219],4804
[ 0.01849788  0.98150212],4805
[ 0.39214271  0.60785729],4806
[ 0.96206361  0.0379364 ],4807
[ 0.95304775  0.04695227],4808
[ 0.02549636  0.97450364],4809
[ 0.95927197  0.04072802],4810
[ 0.04227096  0.95772904],4811
[ 0.00661439  0.99338561],4812
[ 0.97518432  0.02481567],4813
[ 0.92685533  0.07314466],4814
[ 0.67995459  0.32004541],4815
[ 0.01941234  0.98058766],4816
[ 0.69029284  0.30970719],4817
[ 0.00434244  0.99565756],4818
[ 0.45038748  0.54961252],4819
[ 0.97578204  0.02421797],4820
[ 0.01842713  0.98157287],4821
[ 0.00855023  0.99144977],4822
[ 0.00361323  0.99638677],4823
[ 0.00825518  0.99174482],4824
[ 0.05542183  0.94457817],4825
[ 0.84252095  0.15747903],4826
[ 0.96174806  0.03825193],4827
[ 0.3268013  0.6731987],4828
[ 0.0073607  0.9926393],4829
[ 0.90976799  0.09023204],4830
[ 0.96989912  0.03010088],4831
[ 0.9799549   0.02004509],4832
[ 0.01641774  0.98358226],4833
[ 0.11432749  0.88567251],4834
[ 0.02214915  0.97785085],4835
[ 0.01192904  0.98807096],4836
[ 0.92800438  0.07199562],4837
[ 0.93759871  0.06240129],4838
[ 0.98951995  0.01048006],4839
[ 0.97874105  0.02125894],4840
[ 0.9837122   0.01628778],4841
[ 0.30745006  0.69254994],4842
[ 0.93606299  0.06393699],4843
[ 0.00876939  0.99123061],4844
[ 0.00884122  0.99115878],4845
[ 0.66557497  0.33442503],4846
[ 0.63825279  0.36174721],4847
[ 0.97481257  0.02518742],4848
[ 0.82385606  0.17614394],4849
[ 0.01524359  0.98475641],4850
[ 0.02036679  0.97963321],4851
[ 0.93410665  0.06589336],4852
[ 0.96978092  0.03021907],4853
[ 0.01208901  0.98791099],4854
[ 0.51070148  0.48929852],4855
[ 0.98991865  0.01008137],4856
[ 0.00805032  0.99194968],4857
[ 0.00857884  0.99142116],4858
[ 0.62505901  0.37494099],4859
[ 0.69719803  0.30280197],4860
[ 0.84859979  0.15140022],4861
[ 0.12033176  0.87966824],4862
[ 0.01624787  0.98375213],4863
[ 0.02549672  0.97450328],4864
[ 0.06390464  0.93609536],4865
[ 0.88732606  0.11267395],4866
[ 0.27876967  0.72123033],4867
[ 0.00421327  0.99578673],4868
[ 0.00499934  0.99500066],4869
[ 0.90623713  0.09376284],4870
[ 0.89356273  0.10643724],4871
[ 0.96024126  0.03975875],4872
[ 0.87464458  0.12535541],4873
[ 0.92509758  0.07490239],4874
[ 0.94917703  0.05082295],4875
[ 0.9740085   0.02599148],4876
[ 0.95437837  0.04562162],4877
[ 0.43547869  0.56452131],4878
[ 0.99464375  0.00535625],4879
[ 0.96268159  0.03731842],4880
[ 0.00657982  0.99342018],4881
[ 0.3776778  0.6223222],4882
[ 0.9272483   0.07275169],4883
[ 0.02495235  0.97504765],4884
[ 0.65515542  0.34484458],4885
[ 0.00446898  0.99553102],4886
[ 0.00419319  0.99580681],4887
[ 0.00599867  0.99400133],4888
[ 0.1022976  0.8977024],4889
[ 0.98600066  0.01399934],4890
[ 0.00587708  0.99412292],4891
[ 0.01505548  0.98494452],4892
[ 0.04264224  0.95735776],4893
[ 0.02024609  0.97975391],4894
[ 0.46039349  0.53960651],4895
[ 0.48573709  0.51426291],4896
[ 0.96134603  0.03865398],4897
[ 0.95725626  0.04274374],4898
[ 0.04196006  0.95803994],4899
[ 0.00480634  0.99519366],4900
[ 0.73312891  0.26687109],4901
[ 0.00827456  0.99172544],4902
[ 0.0165695  0.9834305],4903
[ 0.96140194  0.03859809],4904
[ 0.98287731  0.01712267],4905
[ 0.07622588  0.92377412],4906
[ 0.39676756  0.60323244],4907
[ 0.98166579  0.01833422],4908
[ 0.82672369  0.17327634],4909
[ 0.98640501  0.01359501],4910
[ 0.01601428  0.98398572],4911
[ 0.0101254  0.9898746],4912
[ 0.33265734  0.66734266],4913
[ 0.77968842  0.22031157],4914
[ 0.99424767  0.0057523 ],4915
[ 0.47829837  0.52170163],4916
[ 0.02297008  0.97702992],4917
[ 0.97618383  0.02381616],4918
[ 0.79009843  0.20990159],4919
[ 0.94258642  0.05741358],4920
[ 0.03479034  0.96520966],4921
[ 0.7831111   0.21688893],4922
[ 0.00744551  0.99255449],4923
[ 0.98697364  0.01302633],4924
[ 0.98933142  0.01066855],4925
[ 0.02193916  0.97806084],4926
[ 0.94979489  0.05020511],4927
[ 0.00926381  0.99073619],4928
[ 0.07262415  0.92737585],4929
[ 0.96695441  0.03304561],4930
[ 0.01276129  0.98723871],4931
[ 0.01594377  0.98405623],4932
[ 0.93113911  0.06886092],4933
[ 0.9859637   0.01403627],4934
[ 0.94016027  0.05983971],4935
[ 0.01041842  0.98958158],4936
[ 0.00913471  0.99086529],4937
[ 0.52633762  0.47366238],4938
[ 0.00945485  0.99054515],4939
[ 0.01412064  0.98587936],4940
[ 0.23333901  0.76666099],4941
[ 0.00996304  0.99003696],4942
[ 0.96756315  0.03243683],4943
[ 0.04995292  0.95004708],4944
[ 0.00515568  0.99484432],4945
[ 0.47233492  0.52766508],4946
[ 0.00715321  0.99284679],4947
[ 0.90916741  0.09083258],4948
[ 0.01508367  0.98491633],4949
[ 0.00877213  0.99122787],4950
[ 0.97839147  0.02160856],4951
[ 0.51166916  0.48833081],4952
[ 0.00834113  0.99165887],4953
[ 0.00423747  0.99576253],4954
[ 0.49657911  0.50342089],4955
[ 0.04846823  0.95153177],4956
[ 0.98019767  0.01980231],4957
[ 0.42786521  0.57213479],4958
[ 0.96804386  0.03195616],4959
[ 0.03776932  0.96223068],4960
[ 0.64470232  0.35529768],4961
[ 0.96903181  0.03096819],4962
[ 0.75361848  0.24638155],4963
[ 0.99405825  0.00594177],4964
[ 0.96595395  0.03404603],4965
[ 0.00827968  0.99172032],4966
[ 0.61722744  0.38277256],4967
[ 0.84441924  0.15558076],4968
[ 0.97689986  0.02310016],4969
[ 0.29571104  0.70428896],4970
[ 0.01241457  0.98758543],4971
[ 0.02445602  0.97554398],4972
[ 0.00518388  0.99481612],4973
[ 0.01223499  0.98776501],4974
[ 0.88150644  0.11849356],4975
[ 0.53960747  0.46039253],4976
[ 0.01207262  0.98792738],4977
[ 0.82597882  0.17402117],4978
[ 0.97375894  0.02624108],4979
[ 0.99207437  0.00792563],4980
[ 0.00924802  0.99075198],4981
[ 0.00893277  0.99106723],4982
[ 0.00876051  0.99123949],4983
[ 0.02192581  0.97807419],4984
[ 0.4158529  0.5841471],4985
[ 0.93325192  0.0667481 ],4986
[ 0.09259832  0.90740168],4987
[ 0.00478673  0.99521327],4988
[ 0.010535  0.989465],4989
[ 0.90989822  0.09010179],4990
[ 0.00511104  0.99488896],4991
[ 0.01260763  0.98739237],4992
[ 0.00558645  0.99441355],4993
[ 0.22603971  0.77396029],4994
[ 0.02693462  0.97306538],4995
[ 0.00818861  0.99181139],4996
[ 0.97501379  0.02498623],4997
[ 0.01760018  0.98239982],4998
[ 0.00552565  0.99447435],4999
[ 0.10737622  0.89262378],5000
[ 0.02844667  0.97155333],5001
[ 0.99293947  0.0070605 ],5002
[ 0.98801553  0.01198445],5003
[ 0.52618301  0.47381696],5004
[ 0.02229345  0.97770655],5005
[ 0.96575499  0.03424501],5006
[ 0.45345908  0.54654092],5007
[ 0.95055813  0.04944188],5008
[ 0.01351148  0.98648852],5009
[ 0.01309252  0.98690748],5010
[ 0.71104419  0.28895584],5011
[ 0.02657622  0.97342378],5012
[ 0.89376938  0.1062306 ],5013
[ 0.46372229  0.53627771],5014
[ 0.00758737  0.99241263],5015
[ 0.97108531  0.02891469],5016
[ 0.9398874   0.06011259],5017
[ 0.99376762  0.00623238],5018
[ 0.92638057  0.07361944],5019
[ 0.02062619  0.97937381],5020
[ 0.96590757  0.03409243],5021
[ 0.0038622  0.9961378],5022
[ 0.06766921  0.93233079],5023
[ 0.20368361  0.79631639],5024
[ 0.95414883  0.04585117],5025
[ 0.19843692  0.80156308],5026
[ 0.11251324  0.88748676],5027
[ 0.8281827   0.17181729],5028
[ 0.68136525  0.31863478],5029
[ 0.00554955  0.99445045],5030
[ 0.00839704  0.99160296],5031
[ 0.00651014  0.99348986],5032
[ 0.0052709  0.9947291],5033
[ 0.92323828  0.07676171],5034
[ 0.82940757  0.17059243],5035
[ 0.97353077  0.02646921],5036
[ 0.98949188  0.01050812],5037
[ 0.01812786  0.98187214],5038
[ 0.80444688  0.19555311],5039
[ 0.98875308  0.0112469 ],5040
[ 0.93315935  0.06684065],5041
[ 0.9554652   0.04453478],5042
[ 0.9682439  0.0317561],5043
[ 0.00754309  0.99245691],5044
[ 0.01199281  0.98800719],5045
[ 0.16702592  0.83297408],5046
[ 0.96732008  0.0326799 ],5047
[ 0.53434741  0.46565256],5048
[ 0.92113215  0.07886784],5049
[ 0.01021397  0.98978603],5050
[ 0.93617916  0.06382087],5051
[ 0.90425462  0.09574536],5052
[ 0.97361225  0.02638778],5053
[ 0.039491  0.960509],5054
[ 0.51734734  0.48265269],5055
[ 0.01771647  0.98228353],5056
[ 0.9391526   0.06084742],5057
[ 0.36448568  0.63551432],5058
[ 0.28057158  0.71942842],5059
[ 0.97839814  0.02160185],5060
[ 0.11593634  0.88406366],5061
[ 0.02280343  0.97719657],5062
[ 0.46354616  0.53645384],5063
[ 0.46998781  0.53001219],5064
[ 0.01640153  0.98359847],5065
[ 0.33123243  0.66876757],5066
[ 0.01032138  0.98967862],5067
[ 0.08041179  0.91958821],5068
[ 0.01943672  0.98056328],5069
[ 0.98815233  0.01184767],5070
[ 0.0451532  0.9548468],5071
[ 0.02299941  0.97700059],5072
[ 0.06196475  0.93803525],5073
[ 0.00780863  0.99219137],5074
[ 0.49739093  0.50260907],5075
[ 0.01297337  0.98702663],5076
[ 0.14301515  0.85698485],5077
[ 0.00568736  0.99431264],5078
[ 0.42715889  0.57284111],5079
[ 0.91252792  0.08747205],5080
[ 0.00724709  0.99275291],5081
[ 0.91759932  0.08240067],5082
[ 0.94752556  0.05247442],5083
[ 0.65909302  0.34090695],5084
[ 0.00502175  0.99497825],5085
[ 0.01397938  0.98602062],5086
[ 0.98195916  0.01804086],5087
[ 0.0093056  0.9906944],5088
[ 0.39588153  0.60411847],5089
[ 0.98854584  0.01145416],5090
[ 0.02335429  0.97664571],5091
[ 0.37265617  0.62734383],5092
[ 0.0051055  0.9948945],5093
[ 0.72797769  0.27202231],5094
[ 0.98236096  0.01763903],5095
[ 0.01021397  0.98978603],5096
[ 0.43547869  0.56452131],5097
[ 0.40396869  0.59603131],5098
[ 0.00739276  0.99260724],5099
[ 0.86613446  0.13386554],5100
[ 0.72675323  0.27324679],5101
[ 0.00914794  0.99085206],5102
[ 0.96165782  0.0383422 ],5103
[ 0.96268159  0.03731842],5104
[ 0.49465716  0.50534284],5105
[ 0.07536221  0.92463779],5106
[ 0.31276709  0.68723291],5107
[ 0.92497504  0.07502497],5108
[ 0.98422992  0.01577009],5109
[ 0.01155436  0.98844564],5110
[ 0.49760735  0.50239265],5111
[ 0.52181643  0.47818357],5112
[ 0.93438464  0.06561535],5113
[ 0.55085772  0.44914228],5114
[ 0.96528268  0.03471735],5115
[ 0.6183911  0.3816089],5116
[ 0.03746223  0.96253777],5117
[ 0.73685062  0.26314941],5118
[ 0.01048517  0.98951483],5119
[ 0.01679379  0.98320621],5120
[ 0.98141479  0.01858518],5121
[ 0.0047735  0.9952265],5122
[ 0.86919087  0.13080911],5123
[ 0.95662516  0.04337485],5124
[ 0.94714898  0.05285103],5125
[ 0.01050735  0.98949265],5126
[ 0.00800502  0.99199498],5127
[ 0.01895589  0.98104411],5128
