predict,p1
1,0.999609283
1,1
1,1
1,1
0,4.67E-15
0,3.19E-14
1,0.077000948
0,1.98E-06
1,0.995130891
1,1
1,1
1,0.791645613
1,1
0,3.65E-11
1,1
0,3.52E-16
1,0.999997214
1,1
1,0.999962884
1,1
1,0.98162852
0,3.25E-21
0,0.001031635
0,7.29E-07
1,0.958145966
0,2.68E-04
0,7.26E-20
1,1
0,5.24E-12
1,1
1,0.999534452
0,6.17E-12
0,1.49E-13
1,1
1,1
0,5.96E-08
0,6.55E-04
0,2.62E-13
1,0.999999973
1,1
0,4.84E-05
0,4.82E-06
0,1.41E-05
1,1
1,1
0,2.05E-06
1,1
0,9.64E-15
1,1
0,2.29E-10
0,1.58E-11
0,3.51E-18
0,2.34E-17
0,8.89E-05
1,0.999999098
1,0.740593093
1,0.999998939
1,1
1,1
1,1
1,0.120072083
0,2.86E-07
1,1
1,0.530597127
1,0.999985887
1,0.804847917
0,1.21E-10
1,1
0,1.45E-10
0,6.94E-15
0,3.26E-05
0,4.77E-15
0,3.42E-24
1,1
0,0.030466466
1,1
0,0.007895733
1,1
0,2.42E-19
1,0.999999495
0,0.001542425
1,0.999999948
0,4.03E-12
0,5.89E-21
1,0.196807643
1,0.999997513
0,5.45E-12
1,1
1,1
1,1
1,1
0,7.32E-17
0,1.09E-06
0,1.19E-15
0,3.41E-09
1,0.740704643
0,1.00E-07
0,2.20E-05
1,0.999962861
0,0.001348893
0,1.02E-07
1,1
0,2.12E-06
1,0.999968029
1,1
1,0.999994116
1,1
0,3.63E-11
0,2.59E-13
0,1.61E-18
0,2.39E-06
1,0.999999995
0,5.18E-04
0,3.22E-07
1,0.937177014
1,0.999716791
1,1
1,0.076198761
1,0.999995499
0,1.75E-09
1,0.985237971
0,0.008863445
0,1.52E-08
0,1.31E-12
1,0.999999996
1,0.999975876
0,9.94E-16
0,9.30E-17
1,1
1,1
1,1
0,2.83E-05
1,0.999999915
1,1
0,4.84E-16
0,1.28E-04
1,1
1,1
1,0.999997365
1,0.999473662
0,1.75E-04
1,1
1,1
0,1.18E-15
1,1
1,1
0,1.61E-11
1,0.999748799
1,1
1,1
0,2.74E-07
0,1.32E-07
1,1
0,6.01E-05
1,1
0,1.83E-21
0,6.36E-20
1,1
1,1
1,1
1,1
0,2.84E-09
1,0.998794958
0,9.51E-12
0,2.75E-19
1,1
0,6.26E-21
0,2.08E-14
1,0.955162633
1,1
1,1
1,1
0,4.27E-10
1,1
1,0.999910666
1,1
0,1.67E-11
1,0.999999999
0,8.72E-11
1,0.999677843
1,1
1,1
1,0.999985024
1,1
1,0.505398064
1,0.999999914
0,1.16E-06
0,2.70E-15
1,0.999544592
1,0.887670661
1,0.999999301
1,1
0,7.80E-10
0,9.49E-14
1,1
1,1
1,0.984981975
0,6.13E-20
1,1
1,0.999999997
1,1
1,0.999999871
1,0.999999737
1,1
1,0.999999994
0,1.24E-26
1,1
0,0.014612861
0,8.31E-19
0,7.07E-07
0,1.39E-07
1,0.999994164
1,0.999999995
0,8.24E-07
0,2.31E-05
1,1
0,1.68E-07
0,4.23E-11
1,0.961258681
1,1
1,1
1,1
1,1
1,0.850264023
0,9.44E-08
1,1
1,1
1,0.999429755
0,4.85E-04
0,2.23E-04
1,1
0,5.04E-16
1,0.993320701
1,0.999988783
1,0.986218257
1,1
1,1
1,1
1,1
0,2.34E-19
1,1
1,1
0,4.66E-25
0,2.64E-05
1,1
1,0.999999996
0,2.79E-27
0,1.67E-15
1,1
1,0.999999999
0,8.13E-05
1,0.999989526
0,4.81E-19
1,0.999998875
1,1
1,0.999999152
1,1
1,0.137542828
0,4.38E-07
1,1
1,0.999897378
1,1
0,8.14E-12
0,0.003223016
1,1
1,1
1,1
1,1
0,7.09E-16
1,1
0,0.001152366
0,0.00337874
1,1
1,0.999999999
1,1
0,6.86E-30
0,8.52E-05
0,9.42E-15
0,1.79E-12
0,1.85E-10
1,1
1,0.998768945
1,1
0,2.19E-07
0,5.18E-06
0,2.09E-15
1,0.978142142
1,1
0,7.94E-06
0,4.03E-21
1,1
1,1
1,1
1,0.494166772
0,0.052638957
1,1
1,0.999999398
1,0.608268933
1,1
0,0.020362394
0,2.11E-12
1,0.995598981
0,1.69E-04
1,0.999999741
1,1
0,2.38E-17
0,2.74E-04
1,1
0,0.023154095
1,1
1,1
0,7.40E-17
1,1
0,0.015523882
0,1.17E-18
1,1
1,0.999999989
1,0.999997193
1,0.999856279
1,1
0,0.012238565
0,3.89E-15
1,1
0,1.13E-07
1,1
0,5.76E-13
1,0.998944564
1,0.999994129
1,0.988531715
1,0.999988868
1,1
0,0.006480386
0,3.56E-12
1,1
1,0.102417966
0,3.28E-12
1,1
0,1.14E-07
0,8.52E-19
1,1
1,1
1,1
0,6.53E-19
1,1
1,1
1,0.999999952
1,0.999999999
1,1
1,1
1,1
0,0.001060293
1,1
1,0.979928842
1,0.999999969
0,1.02E-09
0,1.06E-07
0,6.10E-10
0,2.29E-21
1,0.999999997
0,3.02E-10
1,0.999999999
0,7.52E-08
1,0.999997716
1,1
1,1
1,1
1,0.999999999
1,1
1,0.999417221
1,1
0,0.038705471
0,2.29E-08
0,1.33E-27
1,0.999999994
1,1
1,1
0,3.00E-15
0,1.74E-09
0,5.66E-09
1,1
1,1
0,3.41E-20
1,1
0,0.039405031
1,1
0,9.90E-08
0,4.32E-15
1,1
1,1
1,0.99620128
0,0.002518239
0,1.38E-05
0,1.08E-25
1,1
1,0.975723597
1,1
1,1
0,5.84E-19
0,2.86E-05
1,1
1,0.999948509
1,1
0,1.73E-05
1,0.99991161
0,3.67E-04
1,0.999999982
0,0.004593483
1,1
1,0.999981936
0,9.11E-07
1,1
1,0.999936698
1,1
1,1
1,0.99858745
0,3.49E-15
0,0.005442474
1,0.990339981
1,0.999999541
0,4.22E-31
1,1
0,4.05E-15
1,1
1,1
1,1
1,1
1,1
0,8.83E-16
1,0.969877418
0,1.01E-29
0,3.66E-05
1,1
1,0.999999999
1,0.999999361
1,1
0,1.71E-13
0,1.58E-26
1,1
0,1.74E-08
1,1
1,1
0,3.27E-09
0,0.027906745
0,4.47E-09
1,0.999999931
1,0.976476924
1,0.999999995
0,4.16E-18
0,7.18E-13
1,1
0,0.002051328
0,7.32E-14
1,0.999999894
1,1
0,2.82E-10
1,0.999996206
1,0.9895288
1,1
1,0.992631876
0,1.39E-14
0,1.72E-17
0,2.91E-15
0,2.10E-05
1,0.999999916
1,1
0,8.55E-14
0,0.009178349
0,1.15E-10
0,3.31E-17
1,1
1,0.999908941
0,1.50E-05
0,4.65E-13
0,9.45E-08
1,1
0,7.03E-17
0,1.21E-09
1,1
0,5.11E-16
1,0.995055593
1,0.999999998
0,2.57E-09
0,1.36E-05
1,0.999999999
0,0.049052475
1,0.312272043
0,2.04E-11
1,0.999999983
0,1.94E-09
0,1.66E-11
1,1
1,0.997719352
1,0.999996731
0,7.75E-14
0,3.74E-04
0,4.16E-21
1,0.999999978
1,1
0,7.43E-25
1,0.97269379
1,1
0,1.67E-09
0,1.10E-12
1,1
0,0.002027295
0,2.07E-26
1,1
1,0.999171308
1,1
1,0.999956549
1,1
1,0.266038608
0,1.40E-06
0,3.85E-12
1,1
0,2.29E-15
0,1.45E-17
1,0.999999997
1,1
1,1
1,0.999864632
0,2.75E-17
0,1.36E-12
1,1
0,0.020283052
0,5.49E-07
1,1
1,0.764847959
1,0.910498395
0,1.54E-21
0,2.54E-14
1,0.57862029
1,0.999999998
0,6.93E-10
1,1
0,7.24E-15
0,8.57E-09
1,1
0,1.93E-18
1,0.999974157
1,1
0,5.45E-16
1,1
1,0.99999458
0,3.37E-14
0,6.85E-06
0,5.81E-08
1,0.999625232
1,1
0,1.60E-12
1,1
0,3.26E-30
1,0.999999998
1,0.999994348
0,5.79E-13
0,8.23E-11
1,0.999999997
0,0.032539997
1,1
1,1
1,1
0,3.64E-14
1,0.999999994
1,0.999984672
0,8.76E-11
1,1
0,2.74E-16
0,1.01E-13
1,0.961361651
0,0.026091026
1,1
0,2.78E-19
0,7.69E-15
1,1
1,0.986852092
0,7.62E-09
1,0.999999991
0,7.93E-10
1,0.999996152
0,1.52E-17
0,1.01E-23
0,1.45E-30
1,1
1,1
1,0.999999927
1,1
1,0.999976966
1,0.999978415
0,1.29E-04
0,7.12E-11
0,8.85E-15
1,0.99999999
0,1.65E-06
0,7.91E-13
0,5.53E-09
0,3.58E-17
0,3.91E-04
1,1
0,7.91E-14
0,5.35E-04
0,1.09E-12
0,6.80E-22
1,1
0,2.27E-15
0,2.62E-08
1,0.99999755
0,1.10E-14
1,0.981515452
1,0.507782091
0,6.73E-21
1,0.999999139
0,7.62E-10
0,4.86E-08
1,0.999999998
0,5.82E-33
1,1
1,0.999999798
0,5.14E-16
1,1
0,2.10E-20
0,2.63E-17
0,2.97E-17
1,1
1,0.299339999
1,1
0,0.001436945
0,3.86E-07
0,2.62E-04
0,7.99E-14
1,0.154506011
0,5.45E-04
0,0.001147935
0,4.12E-10
0,4.92E-06
1,1
0,3.33E-13
0,1.33E-12
0,2.52E-09
0,3.92E-15
1,0.999983069
1,1
0,1.54E-15
1,1
0,2.37E-07
1,0.999998301
0,4.44E-05
1,1
1,1
0,5.55E-21
0,8.83E-11
1,1
1,0.999985236
0,2.21E-20
1,0.915281563
0,0.027780601
0,1.44E-09
1,1
0,1.55E-24
1,0.141698725
0,1.22E-19
0,3.62E-10
1,0.999998522
1,1
0,4.32E-17
0,2.44E-05
1,1
1,1
0,1.08E-26
1,1
0,0.042970572
1,0.99999959
0,4.98E-09
0,0.006641193
0,1.22E-09
0,0.014153255
1,0.999999979
1,1
0,8.62E-09
1,0.999999924
0,9.37E-10
1,1
0,3.01E-12
0,2.56E-12
0,1.05E-25
1,1
1,1
0,3.32E-05
0,1.81E-21
1,0.999999999
1,1
1,1
0,2.51E-18
1,0.999567724
0,9.20E-14
0,9.55E-15
1,1
0,5.34E-10
1,1
0,1.07E-21
0,1.69E-21
0,1.17E-18
1,1
0,3.69E-18
1,1
1,1
0,1.35E-20
0,6.49E-04
1,1
1,1
1,1
1,1
0,5.14E-23
1,1
0,8.16E-09
1,1
1,0.996199936
0,0.001881088
0,1.87E-16
1,1
0,2.79E-15
0,6.14E-06
1,1
1,1
0,1.97E-10
0,5.11E-07
1,1
0,2.05E-09
0,8.21E-08
1,1
1,1
0,3.34E-09
1,0.066270402
0,3.79E-16
0,6.83E-11
1,0.999990267
1,0.999999301
0,3.63E-06
1,1
1,0.999996991
1,0.994443226
1,1
1,1
0,2.56E-08
1,0.073070266
1,0.288678239
0,1.22E-10
1,1
1,1
0,0.001048344
1,0.999999996
1,1
1,1
0,1.15E-19
0,5.37E-05
1,1
1,0.999999315
0,4.42E-14
0,1.46E-19
0,6.49E-11
1,1
1,1
1,1
0,7.68E-09
1,0.999997598
1,0.999999996
1,0.999999998
0,2.01E-22
1,0.997212025
0,4.31E-12
1,1
0,1.87E-08
1,0.999999262
1,0.999999977
1,1
1,0.999999987
1,1
0,2.26E-15
0,1.90E-21
0,1.15E-08
1,0.999998756
0,0.002103291
1,1
1,1
1,0.999999795
1,1
0,4.50E-06
1,1
1,0.999612892
0,2.05E-07
1,1
1,1
0,0.001534921
1,0.840127638
0,0.034683094
1,1
1,0.999999995
1,1
0,7.17E-13
1,1
1,1
1,1
0,0.00719282
1,0.999999981
1,1
0,4.05E-24
1,1
1,0.999999999
1,0.999778127
0,7.32E-16
0,1.52E-06
0,2.00E-16
1,1
1,1
1,0.999942874
1,1
0,3.38E-06
0,4.19E-25
1,0.998502266
0,1.67E-13
0,3.28E-11
0,5.08E-27
1,1
1,1
0,8.24E-07
1,0.996453279
0,6.39E-10
0,1.72E-10
0,4.48E-21
1,1
1,1
1,1
1,1
1,0.999999987
1,1
1,1
1,1
1,1
0,3.63E-10
0,5.19E-15
0,2.60E-13
0,1.19E-12
0,6.04E-22
0,1.56E-15
0,3.07E-10
1,0.999992821
0,1.05E-06
1,1
1,0.99999986
1,1
0,0.008906234
1,0.681185152
1,0.759254032
0,3.32E-22
1,0.999999746
1,1
1,0.45290096
0,6.81E-15
1,0.999999997
1,0.999166773
0,1.23E-06
1,1
0,3.39E-16
1,0.999999967
1,0.999566468
0,9.27E-14
1,0.999999999
1,0.980308221
1,0.996624945
1,0.999999882
0,1.20E-06
0,1.92E-14
1,0.078558532
1,1
0,2.20E-09
1,0.999999999
1,1
0,3.24E-10
1,1
1,1
0,8.26E-04
0,2.12E-15
1,1
1,1
0,5.82E-14
1,1
1,1
1,1
1,0.858325373
0,9.55E-12
0,1.14E-10
1,1
1,1
1,1
1,1
0,1.50E-08
1,0.999973386
0,1.70E-04
0,6.34E-13
1,0.070167139
0,5.80E-06
1,1
0,2.65E-13
1,0.384248276
0,8.66E-15
0,7.08E-07
1,1
1,1
1,0.999999998
0,1.64E-09
0,2.78E-07
0,9.12E-06
1,1
1,1
0,0.009414931
0,1.58E-17
1,0.999981874
1,1
1,0.999999997
1,0.174523163
1,1
1,1
1,1
1,1
1,0.997928192
0,1.66E-18
0,7.76E-12
0,3.01E-19
1,0.991979221
1,0.999529512
1,1
1,1
1,1
1,1
1,0.615687664
0,0.01715739
1,0.999999971
0,4.82E-22
0,1.86E-04
1,1
0,2.98E-24
1,1
0,9.65E-18
0,4.22E-10
1,1
0,3.70E-14
0,0.005955548
1,0.999987095
0,8.93E-24
1,1
0,7.70E-08
0,2.12E-14
1,1
0,1.82E-07
1,1
0,9.29E-05
1,1
0,1.70E-06
1,1
1,0.964284458
0,1.26E-31
1,1
0,1.19E-16
1,1
1,0.999999999
1,0.999999999
0,1.23E-06
0,9.42E-17
1,0.999999999
0,1.09E-07
1,1
0,2.65E-04
1,0.989149115
0,6.92E-20
0,6.71E-04
1,0.999996515
1,1
0,1.03E-07
0,3.02E-14
1,1
0,6.30E-15
1,0.526553769
1,1
1,0.994957376
1,0.999999943
1,0.999999998
0,1.78E-20
0,0.006384048
0,7.69E-17
1,1
0,1.53E-06
1,0.999999993
1,1
0,1.90E-06
0,3.82E-15
0,4.48E-06
1,1
0,1.80E-16
0,0.041191374
1,0.848979439
0,2.92E-18
1,0.999999002
0,6.89E-12
1,1
0,0.058007729
1,0.999992549
1,0.999999955
0,0.002415911
0,1.09E-06
1,1
1,1
1,0.999449566
0,6.43E-19
0,2.92E-13
1,1
1,1
1,1
1,1
0,7.44E-22
1,0.098531604
1,1
1,0.804176115
0,0.008721571
1,1
0,5.49E-05
1,1
1,0.999999999
1,1
0,2.87E-14
1,1
1,1
0,8.99E-09
0,8.82E-06
1,0.993111086
0,1.33E-08
0,0.016694602
1,1
0,2.27E-08
0,1.80E-06
0,0.002940656
1,1
1,0.999337979
0,2.60E-16
0,1.86E-19
0,5.44E-22
1,0.973866528
1,0.992771071
1,1
1,1
0,2.71E-07
0,2.79E-09
0,6.83E-13
1,0.870598035
1,0.999958519
0,1.49E-15
0,4.58E-25
0,0.002084165
1,0.06784196
1,1
1,0.999999778
0,8.14E-06
0,5.73E-05
0,3.53E-17
0,4.32E-07
0,6.88E-05
1,0.65862506
0,5.14E-05
1,0.387985948
1,1
1,0.999973059
1,1
1,1
1,0.999999993
0,2.08E-06
1,0.589300694
1,0.999997592
1,1
1,1
0,5.69E-22
1,0.912805146
1,0.999998228
0,2.71E-05
1,1
1,1
1,0.794491368
0,7.04E-12
1,1
0,3.50E-07
0,0.036163258
1,1
1,0.999999998
0,1.31E-11
1,0.999999953
0,9.64E-07
1,0.917394847
0,2.30E-04
1,1
1,0.999999935
1,0.071635624
1,1
0,9.82E-04
1,1
0,1.33E-05
0,1.44E-09
1,0.999999966
0,6.99E-10
0,3.04E-07
1,1
1,1
0,1.13E-27
1,1
1,1
0,5.34E-14
1,1
1,0.999996865
0,4.41E-08
0,2.20E-19
0,5.07E-19
1,1
1,1
1,1
1,0.999999997
0,0.002096177
0,3.30E-05
1,0.999999982
0,1.57E-12
1,1
0,4.39E-13
0,6.39E-15
1,1
1,0.999972622
1,1
0,1.38E-13
1,1
0,1.85E-09
1,0.507806501
1,1
1,1
1,1
0,2.93E-05
1,0.999637569
0,7.20E-12
1,1
0,2.83E-25
1,1
0,7.13E-27
1,1
1,1
0,4.83E-11
0,2.92E-04
1,1
0,0.010348043
1,0.999999999
1,1
1,1
1,0.508080944
0,4.03E-07
1,0.999998792
0,9.80E-04
1,1
0,0.050281497
0,7.80E-11
1,0.999999999
0,5.30E-05
1,1
0,4.09E-10
0,5.21E-06
1,0.999999656
1,1
0,6.27E-05
0,2.17E-14
0,5.72E-16
1,1
1,0.999999657
1,1
1,0.999999998
0,2.21E-16
0,4.96E-16
0,1.53E-19
0,1.04E-18
1,1
1,0.999988196
1,0.953290503
1,0.999981399
1,1
0,1.31E-30
0,1.41E-04
0,2.25E-15
0,4.34E-07
0,6.17E-04
1,0.795931726
0,3.28E-22
1,1
0,1.19E-28
1,1
1,0.999999843
1,0.99406487
1,0.999869032
1,0.999999999
1,1
0,2.12E-16
1,0.999999856
0,8.65E-09
0,3.73E-11
1,1
1,1
1,1
1,1
0,4.28E-07
1,0.946884757
0,6.97E-13
1,0.180052421
0,7.45E-04
1,0.999999997
1,0.999998558
0,1.87E-12
1,1
0,7.96E-09
1,1
1,0.999999324
0,3.56E-15
0,3.32E-04
0,1.85E-13
1,1
0,2.21E-11
1,1
1,0.817056583
0,7.16E-22
0,2.82E-08
1,1
0,8.67E-11
1,0.364846072
0,1.66E-04
1,1
0,2.32E-16
1,0.99999996
0,5.90E-15
1,1
1,1
0,0.017681896
0,8.09E-10
1,1
0,3.69E-13
1,1
0,5.43E-14
1,0.999999984
0,8.49E-12
0,2.83E-17
1,0.994012634
1,1
1,1
1,1
1,1
0,2.68E-21
0,3.18E-10
1,1
0,0.005683917
0,0.014217496
0,5.37E-26
0,1.32E-07
0,1.82E-18
0,7.31E-10
0,1.08E-12
1,0.096580434
1,1
0,7.64E-22
1,1
1,1
0,4.92E-14
1,1
0,2.99E-15
1,0.999925464
1,1
0,3.40E-11
0,0.001440679
1,1
1,1
1,0.999999988
0,1.02E-05
1,1
0,7.53E-13
0,0.007516005
1,1
0,2.31E-12
1,1
0,2.03E-15
0,6.33E-13
1,0.341147282
1,1
0,3.70E-12
1,1
0,7.71E-18
1,1
0,2.27E-19
0,2.70E-05
0,2.35E-12
1,1
1,1
1,1
1,0.999995949
0,1.53E-18
1,0.999999876
0,0.005348196
1,1
0,6.90E-07
0,5.46E-23
1,0.541978158
1,0.996784779
0,3.65E-24
0,2.63E-07
0,5.02E-16
1,0.998628009
1,0.09908853
1,0.722033615
1,1
0,2.44E-17
1,1
0,3.45E-24
1,1
1,0.999999992
1,1
1,1
1,0.795906096
0,1.41E-15
1,1
1,1
1,1
1,0.824479148
0,0.005782932
0,8.66E-13
1,0.999997194
0,5.09E-13
1,1
1,0.999999984
1,1
1,1
0,1.47E-10
1,1
1,1
0,5.02E-14
1,1
1,1
0,7.77E-07
1,0.999992909
1,0.999999995
1,1
1,1
1,1
0,1.45E-04
0,3.03E-08
1,1
0,8.27E-04
0,1.42E-14
1,0.99999992
1,0.999996597
0,8.78E-09
1,1
0,2.89E-21
1,0.999999995
0,1.68E-14
1,1
1,1
0,6.62E-10
0,7.88E-18
1,1
1,1
1,0.999999999
1,1
1,0.999999883
1,0.999988498
1,1
0,2.93E-14
1,0.999999916
1,0.873841846
1,1
0,6.13E-25
1,1
0,2.67E-09
1,1
1,1
1,0.999999169
1,1
1,0.998428936
1,0.993898206
1,1
1,0.998753298
0,0.003385146
1,1
1,0.238973961
0,1.02E-09
1,0.999564159
1,0.999350279
1,1
1,1
1,1
0,2.23E-11
0,2.26E-14
0,1.28E-05
1,1
0,1.59E-26
1,1
0,8.98E-13
1,1
1,1
0,5.35E-12
1,1
0,1.07E-10
0,2.57E-09
1,1
1,1
0,3.06E-12
1,0.999931014
1,0.999992843
1,0.999996647
1,0.99999685
1,0.3373102
0,9.87E-13
1,0.999677406
1,1
1,1
0,3.37E-15
0,0.02952749
0,1.08E-15
1,0.999997466
0,1.44E-19
1,0.291504582
0,4.99E-12
1,0.999293783
1,1
1,1
0,2.13E-15
1,0.826352373
0,4.58E-08
1,1
1,0.999999953
0,1.02E-15
0,3.76E-25
0,4.43E-13
0,2.58E-04
0,3.16E-13
0,2.58E-13
0,8.91E-12
0,6.80E-12
0,7.97E-32
1,0.999991518
0,2.40E-07
0,4.94E-13
0,1.13E-14
0,7.07E-31
1,0.183920318
0,8.23E-11
0,8.96E-06
0,1.04E-16
1,1
0,0.004097014
0,5.54E-05
0,1.51E-16
1,1
1,1
0,1.28E-05
1,1
1,1
0,2.59E-11
0,2.32E-09
1,1
1,1
0,0.002446394
0,3.00E-19
0,8.20E-05
1,1
0,8.35E-05
0,7.41E-12
1,0.999999026
0,7.77E-15
1,1
0,4.04E-08
1,1
0,4.22E-12
0,6.96E-14
1,1
1,1
1,1
0,2.30E-19
0,1.96E-09
1,1
1,1
0,1.22E-05
0,2.77E-05
0,0.001632239
1,1
1,1
0,1.46E-25
0,0.005913589
0,2.13E-15
0,2.62E-09
1,0.9961298
1,0.540064362
0,7.90E-06
1,1
1,1
0,7.86E-18
1,0.99948701
0,1.68E-05
1,1
1,0.999999994
1,1
1,1
1,0.350319657
1,1
0,7.71E-17
0,1.94E-19
1,0.999941868
1,1
1,0.999992965
0,9.38E-16
0,9.63E-12
0,1.32E-04
0,3.44E-16
1,0.999999988
0,2.98E-15
0,0.009457921
1,1
0,5.42E-15
0,9.73E-20
1,1
1,0.061889612
1,0.991794853
1,1
1,0.999999999
1,1
0,1.39E-11
1,1
0,1.99E-14
1,1
1,0.999999998
0,4.98E-16
1,1
0,3.57E-05
1,1
0,1.57E-11
0,1.24E-13
0,3.29E-04
0,3.37E-18
1,0.999987477
0,6.64E-21
1,1
0,8.74E-08
1,0.924427468
0,1.39E-06
1,1
0,1.28E-04
1,1
1,0.999999999
0,4.11E-06
0,2.81E-15
1,1
1,1
1,1
0,7.69E-25
1,1
1,1
0,2.22E-04
0,7.27E-15
1,1
1,0.800673065
0,7.14E-23
0,0.012147278
0,6.44E-26
0,2.51E-10
0,1.04E-07
0,1.46E-14
0,2.76E-04
0,2.83E-13
1,0.999993194
1,1
1,1
1,1
1,0.999999988
1,0.999999998
1,0.999999962
1,1
1,1
0,2.38E-11
0,2.12E-07
1,0.811091375
1,0.999999999
1,1
0,1.07E-09
1,1
0,3.59E-20
1,0.999999999
0,5.51E-13
0,0.007762889
0,5.06E-20
0,4.28E-24
1,0.999999994
0,7.30E-27
0,2.40E-12
0,5.62E-08
0,1.38E-21
0,5.31E-14
0,2.90E-17
1,0.897231516
1,0.999999997
1,0.524861147
1,0.99999993
1,0.998419759
1,0.250075339
1,1
0,4.06E-06
1,0.100271906
0,1.21E-06
0,1.64E-10
1,0.848803359
1,0.999999988
1,0.999995018
0,3.99E-13
1,1
1,1
0,1.90E-14
1,1
1,1
0,3.35E-11
1,1
0,5.11E-22
0,4.70E-14
1,1
0,6.56E-19
0,1.53E-25
1,1
1,1
1,1
1,0.998884545
1,0.999999995
1,0.964446785
0,0.044215194
1,0.181051559
1,1
0,2.22E-15
0,2.90E-15
0,2.62E-13
1,1
0,1.40E-05
1,1
0,3.88E-07
0,1.92E-09
1,0.727700559
1,1
1,1
0,2.56E-14
0,2.72E-05
0,0.001696692
1,1
1,1
0,4.21E-14
1,1
1,0.999991269
0,8.77E-09
1,1
0,2.18E-08
1,0.146397575
1,0.999999067
1,0.997320155
0,0.002886845
0,5.79E-16
1,1
1,0.111841498
1,0.999999842
1,1
0,2.18E-21
1,1
1,1
1,0.999977366
0,4.23E-15
1,1
0,1.11E-16
1,0.999999969
1,1
0,1.34E-19
0,2.97E-07
1,1
1,1
1,0.48203968
1,1
1,1
0,2.70E-09
0,5.43E-19
1,1
1,1
0,4.93E-07
1,1
1,0.999999964
0,4.29E-09
1,0.664839033
1,1
0,3.74E-18
0,6.46E-15
1,1
0,0.058692732
0,9.48E-08
1,0.999953093
0,1.50E-05
1,0.999999988
1,1
0,1.92E-06
1,0.999999883
1,0.99999922
0,5.73E-14
1,1
1,0.149382012
0,4.69E-07
0,1.26E-21
0,1.20E-12
1,1
0,5.11E-05
1,1
1,1
1,1
1,1
0,2.25E-17
0,4.08E-21
0,3.00E-09
1,1
0,2.50E-05
1,1
1,0.999997585
1,1
0,4.03E-18
1,1
0,1.98E-06
1,0.99999991
0,3.63E-04
0,0.002786678
1,1
0,3.39E-16
1,1
0,2.36E-25
1,0.999467057
0,9.43E-19
1,0.999998912
0,5.89E-14
0,0.001018471
0,5.89E-14
0,2.60E-09
0,3.18E-12
1,1
1,1
1,0.999838215
0,2.55E-10
0,5.09E-11
1,1
0,1.38E-11
1,1
1,0.999999972
1,0.725471701
1,0.99998502
0,1.75E-19
1,0.999870109
1,1
0,3.02E-06
1,0.990341863
0,1.49E-05
0,8.23E-22
1,1
0,6.15E-08
1,1
0,6.89E-18
1,1
0,6.31E-17
0,8.03E-11
1,0.999999999
0,6.06E-14
1,0.999999997
0,1.98E-09
1,0.188860873
1,1
1,0.993973094
0,8.36E-19
1,0.999903307
1,0.999242543
0,6.36E-11
1,1
0,1.02E-12
0,2.30E-04
0,5.51E-05
1,1
0,1.77E-15
1,0.99948302
1,0.978587103
0,3.52E-06
1,1
0,3.49E-04
1,0.999998779
1,1
0,1.54E-12
0,1.41E-08
0,5.20E-24
1,1
0,1.31E-05
0,8.19E-17
0,3.30E-17
0,1.13E-11
1,0.999999741
1,0.311479535
1,0.999999792
0,1.22E-06
1,1
1,1
0,1.33E-08
1,1
1,0.999999823
0,3.80E-04
1,1
0,5.41E-11
0,5.58E-26
1,1
1,0.99999457
0,3.10E-12
0,3.98E-10
0,1.91E-12
0,1.75E-13
0,2.34E-05
1,0.989822602
1,1
1,1
0,7.10E-06
0,4.82E-12
1,1
1,1
1,0.999999852
0,1.33E-12
1,0.999999997
1,1
1,1
0,5.23E-05
1,1
0,1.97E-13
1,1
0,1.54E-12
0,3.37E-14
0,0.045064315
1,1
0,1.42E-16
0,5.29E-09
0,1.29E-04
1,0.999999974
0,4.55E-09
0,2.04E-19
1,0.999999979
1,0.999970109
1,1
1,0.99999921
0,2.52E-06
1,1
1,0.999999923
0,2.12E-07
1,0.999999999
1,0.999867572
0,5.15E-10
1,0.999995139
1,1
1,1
1,1
1,1
0,3.17E-16
0,3.67E-12
0,4.86E-10
1,1
0,1.07E-12
1,1
1,1
1,1
1,0.996073181
1,1
1,1
1,1
0,1.10E-09
1,0.999998436
1,0.999852684
0,0.001800248
1,0.78258619
1,1
0,0.004176455
0,7.72E-18
0,4.36E-13
1,1
1,0.998797163
0,1.08E-08
0,1.08E-22
1,1
0,1.69E-16
1,0.999999998
1,0.999643112
1,0.999999236
1,1
1,0.999892694
1,1
1,1
0,4.78E-26
0,2.80E-14
1,1
0,3.40E-22
1,0.076670672
0,3.41E-13
0,1.80E-24
0,2.77E-12
1,0.999999987
0,1.21E-09
0,9.09E-14
1,1
0,5.90E-09
1,0.998709097
1,0.999876528
0,1.11E-18
1,1
1,0.99999724
1,1
1,0.999993956
0,4.10E-19
1,0.885592233
0,1.87E-08
1,1
1,1
0,1.68E-04
0,5.55E-11
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,0.999999998
0,6.65E-14
1,1
1,1
1,0.999853839
1,1
0,9.26E-17
1,1
1,0.395985202
1,1
0,1.10E-21
0,1.64E-07
0,3.82E-14
1,1
1,0.999940454
1,0.999999379
0,3.28E-07
1,1
1,0.999873083
0,2.81E-05
0,5.50E-11
1,1
1,1
1,1
1,0.999999088
1,1
1,1
1,1
1,1
1,1
1,0.999999944
1,1
0,8.30E-27
0,7.44E-15
1,1
1,0.197577305
0,1.11E-11
0,2.28E-24
